$BUILT 2012-08-17 15:03:35
:matt/marble/23e: 912 304
:matt/marble/23e: 944 304
:matt/marble/23e: 976 272
:matt/marble/23e: 1008 272
:matt/marble/23e: 976 304
:matt/marble/23e: 1008 304
:matt/marble/23e: 1040 272
:matt/marble/23e: 1072 272
:matt/marble/23e: 1040 304
:matt/marble/23e: 1072 304
:matt/marble/23e: 464 272
:matt/marble/23e: 496 272
:matt/marble/23e: 464 304
:matt/marble/23e: 496 304
:matt/marble/23e: 528 272
:matt/marble/23e: 560 272
:matt/marble/23e: 528 304
:matt/marble/23e: 560 304
:matt/marble/23e: 592 272
:matt/marble/23e: 624 272
:matt/marble/23e: 592 304
:matt/marble/23e: 624 304
:matt/marble/23e: 656 272
:matt/marble/23e: 688 272
:matt/marble/23e: 656 304
:matt/marble/23e: 688 304
:matt/marble/23e: 720 272
:matt/marble/23e: 752 272
:matt/marble/23e: 720 304
:matt/marble/23e: 752 304
:matt/marble/23e: 432 272
:matt/marble/23e: 432 304
:matt/marble/23e: 336 272
:matt/marble/23e: 336 304
:matt/marble/23e: 368 272
:matt/marble/23e: 400 272
:matt/marble/23e: 368 304
:matt/marble/23e: 400 304
:matt/marble/23e: 304 272
:matt/marble/23e: 304 304
:matt/marble/23e: 272 272
:matt/marble/23e: 272 304
:matt/marble/23e: 112 304
:matt/marble/23e: 112 336
:matt/marble/23e: 144 304
:matt/marble/23e: 176 304
:matt/marble/23e: 144 336
:matt/marble/23e: 176 336
:matt/marble/23e: 112 240
:matt/marble/23e: 112 272
:matt/marble/23e: 144 240
:matt/marble/23e: 176 240
:matt/marble/23e: 144 272
:matt/marble/23e: 176 272
:matt/marble/23e: 176 208
:matt/marble/23e: 144 208
:matt/marble/23e: 112 208
:matt/marble/23e: 112 176
:matt/marble/23e: 144 176
:matt/marble/23e: 176 176
:geoo/steel/32x64o.S: 752 0
:geoo/steel/32x64o.S: 760 24
:geoo/steel/32x64o.S: 752 72
:geoo/steel/64x64o.S: 688 88
:geoo/steel/64x64o.S: 680 24
:geoo/steel/32x32o.S: 648 48
:geoo/steel/32x32o.S: 616 48
:geoo/steel/32x32o.S: 584 48
:geoo/steel/32x64o.S: 480 0 frr
:geoo/steel/32x64o.S: 472 24 frr
:geoo/steel/32x64o.S: 480 72 frr
:geoo/steel/64x64o.S: 512 88 frr
:geoo/steel/64x64o.S: 520 24 frr
